,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-cpp-N128-T32-DBN4-ITER100-TB1024-TPD4-CT32-83f7,2023-07-20,redis-server,0.5.0,0.3.1,4096,32,128,4,36,100,1024,4,32,cpp,0.00217676,0.0731745,0.079492489,0.101045,109.622,109.63
