,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N4-T32-DBN4-ITER100-TB1024-TPD4-CT32-ebe9,2023-07-20,redis-server,0.5.0,0.3.1,128,32,4,4,32,100,1024,4,32,cpp,0.0016880035400390625,9.417533874511719e-05,0.9799288201332093,1.2094581127166748,0.003289937973022461,0.004277489185333252,0.005446910858154297,98.45972800254822,98.46722102165222
