,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N32-T32-DBN0-ITER100-TB1024-TPD4-CT32-d43b,2023-07-20,redis-server,0.5.0,0.3.1,1024,32,32,0,0,100,1024,4,32,cpp,0.0,0.001878976821899414,0.46553563117980956,1.0945329666137695,0.3757510185241699,0.7729884696006775,1.9548611640930176,141.88094401359558,141.88471913337708
