,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N4-T32-DBN16-ITER100-TB1024-TPD4-CT32-4ec9,2023-07-20,redis-server,0.5.0,0.3.1,128,32,4,16,32,100,1024,4,32,cpp,0.0021669864654541016,0.00037384033203125,0.9732953119277954,1.211256980895996,0.0032079219818115234,0.004006242752075196,0.04375410079956055,97.7677960395813,97.77436113357544
