,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N64-T32-DBN4-ITER100-TB1024-TPD4-CT32-0d0d,2023-07-20,redis-server,0.5.0,0.3.1,2048,32,64,4,32,100,1024,4,32,cpp,0.00180816650390625,0.00011205673217773438,1.0788986301422119,2.001753807067871,0.04516100883483887,0.06942553043365479,0.08069014549255371,115.06619191169739,115.08301305770874
