,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N16-T32-DBN8-ITER100-TB1024-TPD4-CT32-cfc6,2023-07-20,redis-server,0.5.0,0.3.1,512,32,16,8,32,100,1024,4,32,cpp,0.0020232200622558594,0.0003120899200439453,0.9758122205734253,1.160271167755127,0.01090097427368164,0.012513530254364014,0.014719963073730469,98.89301919937134,98.90151500701904
