,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N16-T32-DBN4-ITER100-TB1024-TPD4-CT32-0557,2023-07-20,redis-server,0.5.0,0.3.1,512,32,16,4,32,100,1024,4,32,cpp,0.0019040107727050781,0.00010514259338378906,0.9753770542144775,1.2098639011383057,0.010728836059570312,0.01519960880279541,0.018152952194213867,99.12066316604614,99.12979388237
