,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N16-T32-DBN16-ITER100-TB1024-TPD4-CT32-cb0f,2023-07-20,redis-server,0.5.0,0.3.1,512,32,16,16,32,100,1024,4,32,cpp,0.0019559860229492188,0.00019407272338867188,0.9835240888595581,1.2095379829406738,0.009222984313964844,0.010846571922302246,0.01566004753112793,99.50603818893433,99.51358580589294
