,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N128-T32-DBN8-ITER100-TB1024-TPD4-CT32-1b22,2023-07-20,redis-server,0.5.0,0.3.1,4096,32,128,8,32,100,1024,4,32,cpp,0.002023935317993164,0.00030994415283203125,1.0741518568992614,2.1904029846191406,0.08553385734558105,0.11384582996368409,0.1343860626220703,119.26268410682678,119.29106116294861
