,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N128-T32-DBN0-ITER100-TB1024-TPD4-CT32-9915,2023-07-20,redis-server,0.5.0,0.3.1,4096,32,128,0,0,100,1024,4,32,cpp,0.0,0.004998922348022461,0.6116461849212647,1.1980078220367432,0.5598258972167969,1.1909443140029907,2.7405831813812256,250.7280080318451,250.73391604423523
