,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N128-T32-DBN16-ITER100-TB1024-TPD4-CT32-678b,2023-07-20,redis-server,0.5.0,0.3.1,4096,32,128,16,32,100,1024,4,32,cpp,0.0022389888763427734,0.0002429485321044922,1.1192676472663878,3.858147144317627,0.07538700103759766,0.10777827501296997,0.1238858699798584,122.97504305839539,122.99923992156982
