,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N64-T32-DBN16-ITER100-TB1024-TPD4-CT32-c92f,2023-07-20,redis-server,0.5.0,0.3.1,2048,32,64,16,32,100,1024,4,32,cpp,0.0023040771484375,0.00013494491577148438,1.1049187922477721,2.0449211597442627,0.042755126953125,0.056179821491241455,0.06286001205444336,116.34337401390076,116.3598210811615
