,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N64-T32-DBN8-ITER100-TB1024-TPD4-CT32-0711,2023-07-20,redis-server,0.5.0,0.3.1,2048,32,64,8,32,100,1024,4,32,cpp,0.002042055130004883,0.0003478527069091797,1.0466592121124267,1.9996650218963623,0.04770088195800781,0.06040738582611084,0.06918597221374512,110.93008494377136,110.94652700424194
