,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N16-T32-DBN0-ITER100-TB1024-TPD4-CT32-bc3c,2023-07-20,redis-server,0.5.0,0.3.1,512,32,16,0,0,100,1024,4,32,cpp,0.0,0.002412080764770508,0.41143682956695554,1.074131965637207,0.4728050231933594,0.8413804697990418,1.6113641262054443,135.76243805885315,135.76635479927063
