,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N32-T32-DBN8-ITER100-TB1024-TPD4-CT32-fc5a,2023-07-20,redis-server,0.5.0,0.3.1,1024,32,32,8,32,100,1024,4,32,cpp,0.001878976821899414,0.0003540515899658203,0.9939136481285096,1.8382887840270996,0.019037961959838867,0.02623694658279419,0.03394508361816406,102.13966083526611,102.14944791793823
