,name,date,db,smartsim,smartredis,client_total,client_per_node,client_nodes,database_nodes,database_cpus,iterations,tensor_bytes,t_per_dataset,client_threads,language,client(),poll_list_min,poll_list_mean,poll_list_max,get_list_min,get_list_mean,get_list_max,loop_time,main()
0,aggregate-sess-cons-python-cpp-N8-T32-DBN8-ITER100-TB1024-TPD4-CT32-154e,2023-07-20,redis-server,0.5.0,0.3.1,256,32,8,8,32,100,1024,4,32,cpp,0.002260923385620117,0.0003180503845214844,0.9716817927360535,1.2104911804199219,0.005494117736816406,0.006371774673461914,0.0073201656341552734,97.84864592552185,97.85655784606934
